MessageID,Message,NS_Mean,NS_Std,normalized_NS_M,normalized_NS_Std,NNS_Mean,NNS_Std,normalized_NNS_M,normalized_NNS_Std
767,Do I get a reference to my comment? Show me where I refuse to provide evidence backing up my changes?,-3.166666667,3.816630276,-1.01964,0.7490318857,0,4.86483984,-0.6205494286,0.6093296849
768,I see you've created the page <url>. Are you by any chance related to the Hondo Hurricane?,2.666666667,2.804757862,0.4406565,0.3867886405,3,2.380476143,0.073153,0.4700306001
769,"Thanks for telling me. Do you just perform the rename, and I then re-create the account to take it for myself?",3.833333333,2.926886856,0.7181083333,0.4241869656,5.714285714,4.270608298,0.7945304286,0.6727428269
770,"I just checked several of the most important Russian writers and painters and was shocked to see that some very important ones (and also well-known in the Western world) are as yet not in scope of the Biographies Project (think <url>, <url>, <url>, <url>, <url> and <url>). Which raises the question, how many more important persons are not in scope?",-0.3333333333,6.08824003,-0.075967,0.8287656022,2,3.847076812,-0.0789405,0.3890888199
771,I've been saying it has to win that award for a few weeks :) I'd be very shocked if it didn't win. Who hands out that particular award?,3.8,4.91934955,0.4689022,0.5159407066,0,2.607680962,-0.05437066667,0.6906004459
772,Thank you for reverting vandalism on my page. How did you catch it so fast?,3.4,5.727128425,0.793143,1.171069672,0.6666666667,4.03319559,0.1122945,1.255923606
773,I have made a Ukrainian version. Were would you like me to email it to?,4,4.949747468,0.5789228,0.5452067605,3.333333333,2.804757862,0.8084336667,0.4710254231
774,<url> Am I missing something?,-2,3.464101615,-0.4842896,0.589754567,1.666666667,4.131182236,0.1245303333,0.7225822901
775,LOL what did he say in the press???,2.8,5.263078947,0.4728068,1.018191399,1.5,3.937003937,0.2764721667,1.149855304
776,"If the procedure for Article for Deletion/copyvio is the same, that could certainly be possible. Can you please provide a link to the appropriate pages/templates in that language?",3.8,5.215361924,0.5337202,0.6171055211,4.833333333,3.488074923,1.270614,0.7322838874
777,I don't recall. Is there something there that could damage my computer?,3.2,4.086563348,0.4230324,0.4203059819,0.1666666667,0.4082482905,-0.07848083333,0.2239075093
778,<name> I still don~t understand. Are you saying Antonio Rumeu de Armas is a primary source BUT Samuel Elliot Morison is not a primary source?,1.4,5.856620186,0.185986,1.275371961,-0.6,1.673320053,-0.408966,0.7560241638
779,What do you mean? How am I supposed to vindicate myself of this ridiculous accusation?,-5.4,2.966479395,-1.31994,0.5862752201,-6.166666667,3.311595789,-1.954876667,0.3898659566
780,"Yes, I can vouch for <url> since she taught me when I was doing my undergrad! :) Have all these been restored?",7.2,3.420526275,1.2862682,0.224499857,2.666666667,3.076794869,0.6408746667,0.8480911454
781,"<name> told me it with the reasons of what I put in my edit summary, so if you need a better explanation ask him. I left Billboard Hot 100 as Billboard Hot 100 because that's the exact name of the chart?",0.25,2.62995564,0.0941125,1.012994236,-2.428571429,2.6367368,-0.7571297143,0.5086834373
782,"Hi, I'm new to RC patrol, and I was wondering how you do the 'reverted edits by X to version by Y' edit summary. Is there a shortcut to reverting an edit?",2.75,3.201562119,0.525641,0.5642077215,2.875,2.356601669,0.681335,0.393932338
783,"You are being very insulting on <url>. Can't you just trust the strength of your arguments, instead of insulting people who are doing their best to help improve Wikipedia?",-1.5,1.914854216,-0.42698225,0.4941758657,-6.625,3.159452936,-1.82413625,0.408243106
784,"Unfortunetally, I have no experiance with this kind of thing, nor have the program you discribed. Maybe we should find a user that can?",2,2,0.260399,0.2477983633,1.875,3.136763573,0.424966375,0.6617654588
785,"I've created <url>, which I expected to be a 3-line stub - amazing what these little lumps of rock have to say for themselves. Could you provide a translation of the name?",1.25,1.258305739,0.339432,0.5659810606,3.375,2.669269563,0.745283375,0.6700151945
786,"I see you ended the Article for Deletion on <url> and removed the tag. Will you remove it on the other two articles that were proposed along with it, <url> and <url>?",1.75,4.193248542,0.40773775,1.204516493,0.75,2.251983253,0.167689375,0.3277205938
787,One other question I have is that the ''Wikipedia'' article states that his 1968 paper had been first rejected by American publications before it was accepted by the British one. Would you happen to know why?,4,4.830458915,0.71626375,0.7776154112,3.125,2.356601669,0.7526485,0.482759705
788,"On another note, I'm going to assume that you were the one who also added ridership data for various LIRR stations, am I correct? If so, could you kindly point me towards your source?",2.5,2.081665999,0.620514,0.8279776945,3.25,4.891683905,0.920575,0.9135802379
789,I'm afraid I don't understand what you are asking. Could you perhaps try to explain it in another way?,6.75,3.593976442,1.49675775,0.09067200537,3.375,3.29230705,0.918256375,0.7490947326
790,"In what way do the GMTV images, such as <url>, conform with the guidelines at <url>? Where is the statement on the website saying that it is a press kit, and the images can be reproduced?",1,1.414213562,0.2223585,0.4109812925,-0.375,1.407885953,-0.177784875,0.5119981266
791,It just doesn't make sense (to me) that we use a manga spelling for one name but a Simmons' spelling for another. Can't we just go along with Simmons on this one?,-3.428571429,2.760262237,-0.8410328571,0.6679599765,-4,4.147288271,-1.144046667,0.8188716625
792,Any idea what happened here <url>? Buffer overflow because my comment was too long?,0.5714285714,2.225394561,0.054198,0.6283405227,1.333333333,2.658320272,0.07271783333,0.5816235226
793,"<person> - sorry about that, those situations are confusing. Maybe Twinkle uses, or behaves like, rollback?",4.285714286,3.352326839,1.013894286,0.6495497801,5.666666667,3.076794869,1.254802,0.505268861
794,I'm see about the new Version 0.7 - which stated should FINALLY be published soon... When the exact date it published? Is there anything that I can help?,1.333333333,2.338090389,0.3162701667,0.5415681022,2.666666667,2.250925735,0.5516998333,0.6387263481
795,yeah that's what I mean. how do i get the .ogg file from Audacity into the actual article?,-1.714285714,3.039423504,-0.3804455714,0.530322553,1.666666667,1.751190072,0.343377,0.5216190392
796,"Ok, that's no problem. Can you recommend any other users who would be able to train me?",5.857142857,2.267786838,1.571655143,0.5565768445,2.333333333,2.581988897,0.5976618333,0.6320096748
797,"So your argument is that as long as you follow the ""rules,"" nothing else should matter? That if it's legal it's OK?",-1.571428571,2.225394561,-0.3692907143,0.4723800586,-1.5,4.277849927,-0.4125761667,0.8177324703
798,I'm wondering why you've removed this category from <url>'s page? Is he no longer part of the council?,-0.4285714286,1.902379462,-0.03715171429,0.3321052817,1.666666667,3.723797345,0.02600183333,0.7381963546
799,"Hi, <name> Do you want to participate in <url>?",0.5714285714,1.618347187,0.1526278571,0.397365076,0.5,0.8366600265,-0.0689705,0.3090519712
800,"Thanks, but I've already read those essays. Did you have anything to say yourself, personally?",-3.714285714,3.352326839,-0.8408042857,0.5330959644,1.5,2.34520788,0.09289116667,0.423577001
801,"I'm loathe to come running to an admin, but <name> is just making the same edits that I had undone before and made objection to on the talk page without any attempt to address the previous objections on the talk page. Now what?",-5.4,4.5607017,-1.187138,0.6258687156,-2.666666667,4.457203907,-0.972485,0.8762951221
802,"Apologies again, though. If I tell a fart joke, will you forgive me?",4.8,3.033150178,0.8096708,0.8887830992,1.5,4.593473631,0.1660278333,0.9236777871
803,That's a good idea. What about army and corps HQs though?,3.8,4.494441011,0.7192052,0.555568289,3.5,5.128352562,0.4801933333,0.8467234626
804,"I have an e-mail set up in wikipedia, but I normally keep it disabled. Are you online right now?",4,4.242640687,0.6460298,0.552048171,1.5,3.33166625,0.08174566667,0.2351612879
805,"I very much disagree that the article that was deleted was advertising; I have never bought anything from his store as a matter of fact, but I do know that his is one of the most used online Judaica shops out there. What can I do to make the article acceptable?",0,4.898979486,-0.1443078,0.6605411796,-2.833333333,1.471960144,-0.8899276667,0.7227866926
806,"What, you are saying that nothing published at mises.org is a reliable source? What is your basis for asserting that?",-7.2,3.834057903,-1.561274,0.5799301847,-5.166666667,3.488074923,-1.532678333,0.9907887274
807,"Here's my current warning to him: <url>, and the diff<url>, which also included adding lengthy honorifics to Barelvi scholars. Do we need to see more of a this-week pattern of POV-pushing and hate-speech, or can he be blocked for clear and consistent malicious intent?",0,3.937003937,-0.0509078,0.5115059462,0.3333333333,2.804757862,-0.1791138333,0.9862698763
808,"I did notice your initial post to my talk page, but five minutes later it was removed by <url>. Is this a shared IP address?",4,5.338539126,0.5583608,0.67110734,2.166666667,4.262237284,0.201676,0.6203195089
809,I know what the band Rush is. I'm just wondering if you were joking or didn't know the user was referring to Rush Limbaugh?,-4.8,4.969909456,-1.07723,0.424802213,-1.166666667,3.311595789,-0.5064566667,1.110018899
810,Thank you. So what did I do to earn the tea?,1.8,5.263078947,0.333378,0.6983914858,4.166666667,5.419102017,0.7168616667,0.8453101161
811,"I'm not finding the name change request at <url>, nor does there appear to be such an edit under the ""Rogerboas"" account name. Did you posti t while logged out, perhaps?",1.25,3.304037934,0.15532325,0.7409121785,2,2.366431913,0.1011838333,0.3267751728
812,"I see your point, but my real issue was wanting to add the 'too much trivia' tag as all these 'minor aspects' need to be integrated into the relevant sections (I'll have a go myself if I get time). Isn't it possible to create a 'pop culture references' section and then siphon it off into a separate page when it gets too big?",-1.75,3.201562119,-0.6755435,0.9058014934,3,4.183300133,0.449152,0.6451807601
813,"How about saying that the fastest flow is near the deepest part of the channel, and that in most meanders this is near the outer bank? What do you think?",2.5,5.066228051,0.47519575,1.163446387,4,3.286335345,0.5084971667,0.5546041502
814,"One thing I noticed though is that the letter rows (""0-9"", ""A"", etc) look a bit strange when the table is sorted using a non-alphabetic criteria. Do you think we need them at all?",2,3.366501646,0.3159565,0.8251983385,2.5,4.415880433,0.213268,0.5290467255
815,That incident is already mentioned in the <url>. Why do you insist on redundantly adding it?,-6.5,4.434711565,-1.7137275,0.7331994053,-5,1.897366596,-1.696871667,0.8366996138
816,"Owing to your status as an active wikipedian, I'm not yet reverting your edit to this article. But what sense is it to move his birth location from the birthdate position in line one, to the top of (a newly formed) paragraph 2 which then (continues from the former paragraph 1 subject) takes off on a subject entirely unrelated to his birth?",-4,3.265986324,-1.2042075,0.5722492775,-3.4,2.073644135,-1.262592,0.8447297512
817,You're right that few users are as plugged-in to these developments as we are. Maybe I could provide a handful of links as examples?,4.5,2.081665999,1.0837735,0.2525989163,5.166666667,2.483277404,0.7593303333,0.5488377182
818,I have made changes to <url>. Is that acceptable?,3.5,1.732050808,0.8884335,0.4115708204,4.5,3.209361307,0.6782036667,0.6564431313
819,"It should be possible to export from mathematica to eps I believe, or even to other formats, like png or gif (maybe from the ""File"" menu). Could you try and see if it works?",1.5,3.872983346,0.16097525,1.006621976,6,2,1.006450667,0.4964482377
820,"Hello <name> - just wanted to let you know I've changed this template, <url>. It looked like your last edit was a mistake?",-0.5,2.645751311,-0.327121,0.6834979974,3,4.5607017,0.151741,0.7076029725
821,"I notice that you're adding <person> to places of histrical significance, but in some cases they are not listed on the <url>. Are you trying to follow the list, or expanding it to places that perhaps should be on the list?",1.6,4.393176527,0.2358604,0.7758985811,3.375,3.335416016,0.576615125,0.8022229434
822,Hi. Are you ready to start the Request for Adminship?,3.2,3.633180425,0.4519436,0.3824908002,3.25,4.097037257,0.463183625,0.7127914421
823,I apologize if I have misunderstood. Are you not an acknowledged devotee of Prem Rawat?,7.2,3.271085447,1.1497158,0.5484934378,5.375,4.983902659,1.036248125,1.243051242
824,"I see you've just placed a deletion request on your user page, but this page has no history and hasn't been edited previously. Did you mean to place it on the article you created, <url>?",2.6,4.219004622,0.3227822,0.4748761706,3.75,4.301162634,0.54720725,0.6923716511
825,"You just made <url> to <url>, which I reverted. Did I overlook a good reason for your action?",-3.2,6.797058187,-0.6745212,0.8266229365,0.625,5.578978401,-0.115440875,0.9338101833
826,"As a rough look over, the splits look ok to me (although yes, more discussion before forking is generally a good thing). If you think there are serious problems with them, why not just address it on the talk page?",-0.8,3.834057903,-0.4167612,0.8470484475,-2.75,4.496029995,-1.0360685,0.8064629414
827,"ummm, it's a soft redirect. A placeholder for a future page ... Is there a problem?",-8.6,3.507135583,-1.88979,0.4902921205,-2.875,5.221863378,-1.007977,0.9057296796
828,"Hi, noticed you removed categories on defunct/renamed schools. Why do you think them unnecessary?",1.8,6.610597552,0.1036832,0.8483228895,0.625,4.955156045,-0.152111,0.7555245152
829,"I'm getting a little nervous that the Featured Article candidates's not attracting much attention. You know Featured Article candidates much better than I do, should I be worried yet?",3.6,5.941380311,0.4636048,0.7667978664,4.5,4.375255095,0.761839875,0.9573566776
830,"Somewhere I've got a Twins program from a few years ago that had a cover-story interview with Harmon Killebrew. Would that be a valid source, or would a game program's here-today-gone-tomorrow nature raise questions about it?",5,4.301162634,0.7718186,0.5194523061,3.875,4.703721931,0.563775875,0.846167818
831,"it was not the first fully automated space docking operation with a space station, like I said progress does it all the time, they use the same system made by the russians. Can you find a source for that?",-1,3.674234614,-0.2441688,1.012066708,2.142857143,4.413183712,0.1777527143,0.7712867116
832,You are welcome. Do i correctly understand that you plan to use the <url> account as your primary account from now on?,3.8,4.086563348,0.7988262,0.6990264465,6.428571429,4.314979446,1.176895143,0.7592676549
833,"I vote that they stay, given that even though they're not ""Recurring"" in and of themselves, they're part of a recurring phenomenon, which is Stephen doing ""Better Know a District"" spin-offs. So, maybe we should re-group them under a heading of ""Spin-Offs"" in the ""BKaD"" section?",4.8,3.701351105,1.0493434,0.7101547271,3.428571429,2.760262237,0.4697772857,0.2437222021
834,There is a QB at camp today wearing #1. I saw him in footage on NFL Network. Who is he?,-0.2,0.8366600265,-0.123301,0.2210564458,0,2.708012802,-0.3129544286,0.3626053812
835,"How does it look? Also, did you read my inquiry <url>?",1.6,4.449719092,0.3978874,0.8185161815,-1.285714286,3.98807747,-0.605919,0.6924486099
836,"Good job working on the list, thanks. Could you make sure you move them from ""To do"" to ""Done"" when you finish?",6.6,4.098780306,1.6697816,0.991556996,6,3.366501646,1.083343143,0.4999292341
837,"Hey, I saw you edited the Dark Tower Series page. I was just wondering if you were a fan of the series?",2.8,4.438468204,0.7396968,0.859136379,2.142857143,4.140393356,0.1366931429,0.7646041201
838,"I'm happy to help! After all, what's the point of acquiring knowledge about a process if I don't use that knowledge to help others?",7.4,3.577708764,1.72606,0.6115176883,4,5.715476066,0.5723287143,1.310530909
839,"Would you be willing to do another pre-Featured Article candidates review of a different article for me? Specifically, the ""John J. Tigert"" article?",3,0.7071067812,0.7203522,0.40129807,5.714285714,2.927700219,1.016387571,0.45717863
840,I'm afraid that images are not an area I work in. What would be the rationale for deleting these?,3.6,1.673320053,0.9040644,0.5884838609,2.857142857,4.63424109,0.2856377143,0.8227200302
841,"Thanks. Does it happen to say anything about his marriage to Paula, as in when it ended?",2.428571429,1.902379462,0.5934502857,0.4016938955,4,4.816637832,0.3713131667,0.4874946824
842,"It's not bizarre and random because I believe it violates the policies of <url> and <url> as its using Wikipedia for non-Wikipedia related projects. You say it's a sandbox for your new Wiki, why not put the sandbox ON that wiki?",-4.857142857,4.33699479,-1.110196143,0.6581240114,-2.666666667,5.819507425,-1.051966667,0.668644196
843,"Alf has a large <url> in Germany. How on earth do you know that he is a character ""almost no one knows about"" Where you get your f'n info?",-8.285714286,2.690370837,-2.283114286,0.7059043151,-6.8,3.834057903,-1.923712,0.685789143
844,Is it OK that I don't edit wikipedia? It's because lots of other people have done it but I don't want to so can I still go on?,-0.7142857143,3.728908943,-0.03824642857,0.7265529912,-3,6,-1.216795167,0.9500378778
845,"OK, I'll bite. How is ''Matt ""Dirty"" Sanchez'' to be construed as anything other than a personal attack?",-2.714285714,3.98807747,-0.7173038571,1.161764465,-0.6666666667,5.680375574,-0.6869158333,0.8135039191
846,Maybe the area that is now the Chakma Autonomous District Council was (or is?) located within the Lawngtali district?,1.714285714,2.984084768,0.2958092857,0.6150037628,3,4.5607017,0.1662555,0.2803803709
847,Stole ur flag for my page. that ok?,-3.428571429,4.276179871,-0.8836308571,0.9630851062,-0.8333333333,6.242328625,-0.6343645,0.775293852
848,"Unfortunately, I'm still worried this may not be enough to avoid arguments. <url> says ""A separate rationale must be provided each time the image is used in an article."" Should we just copy the tag for every article using the logo?",2.857142857,3.532165126,0.68678,0.6616750887,6.333333333,3.141125064,0.8714288333,0.5695896913
849,"Thanks, but I am now having trouble finding it. Any suggestions?",3.285714286,2.214669706,0.8254738571,0.5543135925,6.5,5.00999002,0.8997123333,0.5275398635
850,"You added partisan colours for the early Chancellors (such as a conservative blue colour for Bismarck); as the early Chancellors were not attached to any political party, and the ""party"" given is merely an approximate indication of their political leanings, I'm not sure if this is a good idea. Also, why did you remove the partisan colour from the last part of the table (the Republic)?",-3.428571429,4.035556255,-0.8660742857,0.6698694458,1.8,4.324349662,-0.014972,1.063092705
851,"Crap, I'm sorry, I didn't realize someone was working on it, and it's done now, sorry to get your hopes up. No dramas?",-0.2857142857,4.750939757,-0.1566888571,0.7880589995,1,4.301162634,0.08386377778,1.370077836
852,This is great so far! What do you feel you need help with?,6.428571429,3.95209408,1.410491,0.8030627402,3.555555556,4.639803636,0.8832161111,1.230629647
853,"I don't get the ""defaultsort"" edit you mention - can you link me to a specific edit showing this? Also, if I rename the template will it be automatically changed on the relevant coaches' pages or do I need to do this myself?",0.8571428571,2.267786838,0.121038,0.4243579639,-0.4444444444,1.589898669,-0.067786,0.3957958425
854,"I've had a go at sorting out markup for footnotes. Also many (most) of the external links were either direct-links or indirect-mentions of single research papers; I've worked these up where possible, but should they be moved from ""External links"" to ""References"" or better still to relevent place in the artice as footnotes?",2,4.203173404,0.394931,0.7594310038,1.555555556,2.87711275,0.4432332222,0.7835361305
855,"While half-inching a citation from <url> to use elsewhere, I was reminded what a good article it is. Are you planning to take it to Featured Article candidates at any point?",2.285714286,2.429971585,0.532598,0.5516462499,-0.1111111111,3.75647589,0.03131,0.9489510223
856,Can you give me a general description of <url>? Does it mention anything about making movie?,-0.1428571429,3.132015934,-0.08317171429,0.5989689203,-0.1111111111,2.803767307,-0.001662111111,0.6797212366
857,"Hi <name> I normally make only trivial changes, but I've just found it necessary to do two hook rewrites. Could you check, please?",0.4285714286,4.076646614,-0.01188285714,1.365552361,4.444444444,2.127857556,1.153561444,0.5699632267
858,"Thank you! Was I the only one who found Lima's tone to be, to say the least, unpleasant?",1.571428571,4.720774755,0.2339564286,0.9662988141,3.555555556,4.746343622,0.7005085556,1.235672244
859,And what did I do wrong???????????????????????,-6.857142857,2.968084199,-1.680451429,0.5379861867,-8,2.958039892,-2.080628889,0.7393425447
860,"Yes, I'd seen your note, but it looks as though all five of those edits were made by users other than Terra. Do you have any reason to suspect they are his sockpuppets?",-0.5714285714,3.457221565,-0.1358732857,0.5337960742,1.222222222,3.419714088,0.3842061111,0.8789020222
861,"Which seems to be exactly in line with my point about album covers. If you were referring only to logos, could you please qualify why they should be treated differently?",0.25,1.5,-0.04133,0.6405950821,4.857142857,2.340126167,0.9673134286,0.3567135781
862,"Found this awesome shot of a <url>, but cannot figure out how to make the picture show on the English language <url> page. Any clues?",3.25,4.5,0.68630475,0.8949855933,1.714285714,2.811540842,0.04359742857,0.3673923719
863,Ahhhh... My apologies. You wouldn't be using the google toolbar perchance?,5.5,1.732050808,1.4261435,0.3039959164,2,2.160246899,0.1667982857,0.8064431952
864,I saw your motorcycle map for Daytona. Could you do one for Indianapolis?,-0.25,1.258305739,-0.23181725,0.3512840965,1.714285714,2.214669706,0.05340985714,0.826542658
865,I styled the page to look like <url>. What are your thoughts?,1.75,1.707825128,0.419622,0.7414491988,2.142857143,3.338091842,0.1098672857,0.4471168059
866,Then no one ever sees that page? Isn't it the login page?,-1.75,0.9574271078,-0.6163875,0.2949544608,-1.285714286,3.450327797,-0.7622095714,0.8161890967
867,"Thanks for reverting <url> - that was actually me, unlogged in. OK if I re-revert?",1.5,1,0.308827,0.3155055486,4.285714286,3.773340064,0.7178467143,0.7959457641
868,"Meh - perhaps not, and they will most likely be closed as renames, but I figured another week to allow anyone who wants to to comment wouldn't hurt anything since you as the nominator were the only one who had commented so far. Is there something I missed, or a hurry to get these quickly renamed?",0.5,1.732050808,-0.02213775,0.3970216334,1.714285714,4.231401884,0.02458857143,0.9039067288
869,"From my reading of the entries, the Japanese force in <url>/South <url> & the <url> appears to have been the <url>, rather than the <url>. Does that sound right?",0.5,0.5773502692,0.00349725,0.1041302728,2.857142857,3.287784027,0.3616714286,0.4505876707
870,"Hi <name> regarding 'your' article on <url>, I think the classification as ""hexose deoxy sugar"" is clearly wrong, it would be rather something like ""methyl ether of a branched heptose dideoxy sugar"" but I'm not sure how chemists usually refer to such substances. Could you shed light on the issure?",-2,4.546060566,-0.63574025,1.198543085,4.285714286,4.191828786,0.7319072857,0.7558971151
871,"I'm going to try and hurry the <url> article through both GA and Featured Article to see if I can get it as the Featured Article on the Main Page in time for its 20-year anniversary on October 18, 2009. Care to help a little or a lot?",-0.3333333333,2.503331114,-0.2004083333,0.4738089223,-1.571428571,2.225394561,-0.4279452857,0.3589358533
872,"Thanks for the articles on South African cricket teams - I was planning to do them myself but I really appreciate that you've done them. By the way, where did you find the information on what regions the teams represent?",4,4.5607017,0.7658395,1.168936644,4.571428571,3.10145895,1.249006714,1.005255434
873,"No, of course I never did. So why do you keep writing about ""scorning others's sensitivities"" when such a thing was never suggested?",-3.333333333,3.983298466,-0.9594231667,0.8309666431,-6.142857143,2.478478796,-1.553614286,0.5594295483
874,"I kind of agree. Are you planning on actually editing Wikipedia, or is your whole purpose here to promote this ... study (or whatever it is)?",-5.166666667,3.656045222,-1.36277,0.9639038079,-3.428571429,2.819996623,-0.8323368571,0.4636235876
875,"Thank you for your time, but, perhaps; If I give you the iformation and images and such for Lord Strachan, could you maybe make it? It shouldn't be that hard to find info, or images, but I already have them, so if I give you this stuff, perhaps could you do it?",0.8333333333,2.714160398,0.025487,0.6565150289,2.428571429,5.996030433,0.715879,1.352297233
876,"Well, to delete, I would have to nominate it for Vote for Deletion, is that not true? Or can you just directly delete it yourself?",-2,2.683281573,-0.52167,0.3815382906,-3.285714286,3.903600292,-0.9138685714,0.7735109363
877,PS. Is <url> more relevant to explain the analogy?,-0.8333333333,1.722401424,-0.2998666667,0.1177072515,1.142857143,1.864454471,0.191818,0.3672461177
878,"And, btw, are you from Sevilla or its vicinity? How often do you visit Spain?",-2.666666667,5.428320796,-0.5778796667,0.7838542634,0.1666666667,1.940790217,-0.1210415,0.4205064251
879,To ''Arbcom''? Aren't we being a bit dramatic here when other forms of dispute resolution have not been tried?,-4.666666667,3.076794869,-1.164048333,0.4495215062,-1.714285714,2.870208222,-0.4431794286,0.618254701
880,"We? Which ""we"" would this be?",-4.166666667,3.371448749,-1.044671667,0.3786691629,-4.857142857,3.579039509,-1.133335714,0.4994038885
881,"As I suspected, user CBERLET reverted my work on the recruitment section -- he just spouts JARGON as a magic-keyword and hits his button. What am I supposed to do about this?",-6.166666667,2.714160398,-1.576833333,0.4295255324,-2.125,1.356202682,-0.67715925,0.4708459389
882,"I was wondering, why did you do that, create that new cat and then add it to the polanski without any discussion at all? Have you read the polanski talkpage and seen the lengthy discussion regarding the cats there?",-4.833333333,2.714160398,-1.20232,0.5953047704,-4.5,3.741657387,-1.32944625,0.8951020269
883,That sounds to POVish to me <url>. What do you think?,-0.5,3.33166625,-0.2150876667,0.4534041522,1.5,3.703280399,0.26580425,0.7828835697
884,"If you're not going to reply then I will undo the edit. Again, why have ""Fictional martial artists"" over the sub-cat ""Anime and manga martial artists"" and not use alphabetical order?",-3.5,2.073644135,-0.8812516667,0.2907849008,-4.125,2.748376144,-1.34601375,0.5864312009
885,"Not according to the history on <url>. Can you give me a link to follow, please?",2,5.366563146,0.1083728333,0.7854863916,2.75,3.615443067,0.705001125,0.7696598469
886,"Hi, what was the image you are having problems with? Was it <url>?",2.5,6.220932406,0.4177568333,0.881355689,3.75,3.69362385,0.872994375,0.9813254292
887,"I understand ''your'' position, however I disagree with it, even regarding the spirit. <ins>Mostly because I don't see linking something as modification of the quote, therefore it's a moot point, even when coupled with bracketed additions.</ins> Perhaps we should see<ins>k</ins> comments from additional editors?",-2.5,4.50555213,-0.4616016667,1.358757647,2.625,3.335416016,0.60092275,0.8740247137
888,"You recently edited this page. It is my view that this page is just a corporate marketing listing, there are several hundred companies that do the same job yet are not listed in Wikipedia - Do you not think that this is advertorial?",-0.5,2.34520788,-0.1664251667,0.5768010701,-1.625,2.445841953,-0.54453875,0.5337645466
889,"Hi <name> - the above has led me to two native Danish speakers on the English wiki - <url> and Saddhiyama--<url> - the first is "" very active on naval articles."" and has just translated HMS Falcon (1802) for Danish Wiki<url>. Thoughts?",1.833333333,3.060501048,0.218622,0.400088965,0.125,3.226563851,-0.11969175,0.6656897295
890,"I read his note, and you should know that as I responded to it and then you responded to me. So where did the doubt come in regarding that matter?",-2.166666667,5.600595206,-0.6495783333,0.9553592965,-2.5,2.449489743,-0.78382825,0.5397167554
891,"On another subject, have you finished the books I suggested? Want more?",3.2,2.774887385,0.9071316,0.879087993,1.125,4.549332761,0.050975375,1.233777254
892,I think this is a clear case of <url> . What do you think?,3,1.732050808,0.7979922,0.5467602058,3.25,2.604940361,0.782719625,0.8207404561
893,It looks like it was carved out of both Ochamchira and Gali but I'm not sure whether that's actually the case. Do you?,2.4,0.894427191,0.6674608,0.4194449841,2.75,1.58113883,0.599193125,0.5174373379
894,<person> is apparently caught up in that rangeblock. Can you help him out?,1,2.34520788,0.2075854,0.7533944592,1.125,3.313931631,0.210027125,1.123547909
895,"Yeah, but playtime is over. Find some articles to edit, yes?",-4.6,2.607680962,-1.690786,0.5320011416,-2.625,1.846811925,-1.114587125,0.9255541677
896,"A follow-up question: How far away from the true ridge does the watershed extend, using your looser definition? Is it the entire hillside entire you enter a channel?",-0.2,0.8366600265,-0.2749,0.3684194226,-0.1428571429,1.345185418,-0.197765,0.3260119245
897,"Thank you so much! I hope it's allright if I move it to my front page, at least when the talk has to be archived?",6,2.449489743,1.8764042,1.055010426,5,2.390457219,1.240233625,0.8399145302
898,"I was at the library today looking through the back issues of ''Mojo'' and found a career-spanning Chili Peppers article from 2004. I read most of it, but I can go back next week and cite from it. Is there anything you want me to look for?",5.4,2.50998008,1.6397262,0.8343396807,3.5,2.563479778,0.752659375,0.69207118
899,Made a bunch of changes to the <url> article. What do you think?,2.2,1.923538406,0.4844882,0.5422778776,0.625,1.505940617,-0.006931,0.4753071554
900,I have done every thing you have asked and I have attempted to gain a better understanding of how to do this in the future. Please tell me exactly what I can do to prove my ownership?,-0.2,2.588435821,-0.1012182,0.8990320125,1.375,3.248626083,0.114756625,0.591454478
901,"thanks for working on that. but... what is the difference between what you added to the intro, and what was already written below?",-0.5,4.324349662,-0.4045766667,0.866387849,4,6.284902545,0.2707842,0.9425468881
902,Indeed... The trolls just keep coming. Are you aware of content of the <url>?,0.1666666667,1.471960144,-0.1833998333,0.4886348243,2.6,4.929503018,0.1278264,0.4087402654
903,Noooo! Can I ask why you think you've lost the enthusiasm?,1.333333333,5.046450898,0.3790005,1.006323898,-0.8,6.496152708,-0.5938254,0.64291228
904,The other possibility is that it's just fringe history. I'll take a look over the few resources relating to ''Texas'' that I have and see whether that is the case?,3.666666667,2.732520204,0.6169628333,0.4165141036,3.6,4.827007354,0.4196062,0.7322244875
905,"I have, and they have not responded in one week. How long should I give it?",2,2.366431913,0.327213,0.5020308602,3.25,5.852349955,0.1540075,0.4304870684
906,"I note also that so far you seem to be the sole editor who favors deletion, while several have favored retention of the article, possibly with editing. Could it be that your view does not command consensus?",-1.166666667,4.020779361,-0.527679,1.015311613,5.2,2.949576241,0.7546378,0.3190314791
907,Have a look at the edit to <url>. Is this page even a dab?,-1.333333333,1.632993162,-0.5241083333,0.3277936181,-0.4,6.877499546,-0.4937042,0.7162987112
908,"Sorry, no admin powers. If serious bring to the admin noticeboard?",1.333333333,2.250925735,0.051539,0.5011060746,-2.4,6.949820142,-0.966856,0.7569637298
909,"I think there are enough clues ;-) Seriously, it could be '''Engine Arm Canal''', if you wish. Is there pedestrian access from a nearby street, or only along the towpath?",2,5.291502622,0.2536793333,1.421617187,0,7.874007874,-0.45791025,0.7609878292
